commercial_area,weekend_sales,weekday_sales,total_shops,weekend_per_shop,weekday_per_shop,weekend_index
왕십리역(왕십리),10933905799.0,26664624050.0,4122.0,2652572.9740417274,6468855.907326541,0.4100528767440094
은천초등학교(은천교앞),1044898331.0,2551551530.0,1290.0,809998.7062015504,1977946.9224806202,0.40951488485125753
마포구청역 1번,3892081743.0,9513806163.0,954.0,4079750.254716981,9972543.147798741,0.40909828057424974
면목동우체국,691377369.0,1694900970.0,924.0,748243.9058441558,1834308.4090909092,0.4079160855043938
합정역 8번,9929114900.0,24341226054.0,4482.0,2215331.3029897367,5430884.884872825,0.4079135076422474
길동주민센터(강동도서관),4691401262.0,11506064139.0,2802.0,1674304.5189150607,4106375.495717345,0.4077329315502784
관악우성아파트,588330833.0,1445152429.0,510.0,1153589.868627451,2833632.21372549,0.4071064208826099
삼전역 4번,4759767518.0,11699014018.0,1704.0,2793290.796948357,6865618.555164319,0.4068520228009526
남성역골목시장,1796593169.0,4421612333.0,828.0,2169798.513285024,5340111.513285024,0.40632082455339036
도산공원북측,1873748666.0,4614288445.0,192.0,9759107.635416666,24032752.317708332,0.4060753219774062
우사단길,3582994881.0,8835929136.0,2136.0,1677432.0603932585,4136670.9438202246,0.4055028991124313
서울남부지방법원,4256918261.0,10500633178.0,2412.0,1764891.4846600331,4353496.342454394,0.40539634028152893
청량종합도매시장,146823240.0,362476344.0,516.0,284541.16279069765,702473.5348837209,0.40505606070668154
구산보건지소,711519042.0,1756975297.0,1416.0,502485.1991525424,1240801.7634180791,0.4049681536302215
금동어린이공원,588124138.0,1452558848.0,540.0,1089118.774074074,2689923.7925925925,0.4048883381281087
종암중학교,2428409623.0,5998452826.0,708.0,3429957.0946327685,8472390.997175142,0.40483932998092065
광진정보도서관,2689233305.0,6647580705.0,1104.0,2435899.732789855,6021359.334239131,0.404543160036746
구로디지털단지역,37686509806.0,93217116437.0,5886.0,6402736.970098539,15837090.797995243,0.40428744469338
통인시장,3906045471.0,9663450701.0,1656.0,2358723.1105072466,5835417.089975845,0.4042081438461514
뚝도시장,4117813216.0,10193796111.0,2094.0,1966481.9560649474,4868097.474212035,0.40395287203719116
개화산역 1번,1631165559.0,4039004257.0,864.0,1887923.1006944445,4674773.445601852,0.4038533894023574
혜화역 1번,416799633.0,1032909224.0,540.0,771851.1722222222,1912794.8592592592,0.40352009965204844
금빛새마을금고본점,208661319.0,517133198.0,174.0,1199202.9827586208,2972029.8735632184,0.40349627486108525
가좌역 2번,803392020.0,1994459073.0,750.0,1071189.36,2659278.764,0.40281198590431044
풍납시장,1806850400.0,4487277265.0,1080.0,1673009.6296296297,4154886.3564814813,0.4026607435411059
보라매역 6번,1383881297.0,3437054692.0,1038.0,1333218.9759152215,3311228.026974952,0.4026358091481891
구의역 4번,2477925322.0,6155133999.0,1908.0,1298702.998951782,3225961.215408805,0.4025786152507125
삼육보건대학교,1538403416.0,3822120802.0,1962.0,784099.6004077472,1948073.8032619776,0.40249994589260496
홍익지구대,1322714624.0,3286304123.0,330.0,4008226.1333333333,9958497.342424242,0.40249306652499367
오류시장,1571813639.0,3912176176.0,462.0,3402194.023809524,8467913.800865801,0.4017747586733425
동일여자고등학교,1234194629.0,3073208164.0,516.0,2391850.05620155,5955829.775193798,0.4015981225930389
수유시장옆,893236121.0,2225447592.0,588.0,1519109.0493197278,3784774.8163265307,0.40137369408787227
온수역 1번,250388278.0,623989058.0,120.0,2086568.9833333334,5199908.816666666,0.40127030240328354
둔촌동역 1번(한산중학교),3605431975.0,8997085102.0,1800.0,2003017.763888889,4998380.612222223,0.40073334131279176
대치역,11801254499.0,29460400915.0,1458.0,8094138.888203017,20206036.29286694,0.4005802410174023
둔촌동역 4번,547015666.0,1366575153.0,672.0,814011.4077380953,2033593.9776785714,0.400282168748022
연희대우아파트앞,2492418725.0,6226724153.0,1314.0,1896817.903348554,4738755.063165906,0.4002776843421218
방화역 1번,3716354715.0,9285891164.0,840.0,4424231.803571428,11054632.338095238,0.400215191990161
구의역,20165017720.0,50421751837.0,5352.0,3767753.684603886,9421104.603325859,0.399926955834222
관악신사시장,1137316778.0,2847887782.0,750.0,1516422.3706666667,3797183.709333333,0.3993544918407182
화곡역 2번,304476922.0,764689125.0,672.0,453090.65773809527,1137930.2455357143,0.3981708540709272
영등포시장기계공구상가,466436170.0,1171613507.0,150.0,3109574.466666667,7810756.713333333,0.39811436724926735
아현시장,1228582953.0,3086595967.0,1248.0,984441.46875,2473233.9479166665,0.3980381514572231
용산용문시장,5949497116.0,14958092293.0,2052.0,2899365.066276803,7289518.661306043,0.39774437805710094
대림성모병원,3139982609.0,7916943805.0,948.0,3312217.9419831224,8351206.545358649,0.3966154978916135
사당역 11번(사당역먹자골목),336990316.0,851479970.0,666.0,505991.46546546544,1278498.4534534535,0.3957701036702014
양지어린이공원,980097539.0,2477767775.0,798.0,1228192.4047619049,3104972.149122807,0.39555665744341195
약수역,13610200475.0,34419102028.0,3432.0,3965676.129079254,10028875.882284382,0.3954257860628693
간데메공원,1347163273.0,3407781234.0,1122.0,1200680.2789661319,3037238.1764705884,0.3953197639446828
답십리현대시장,669213090.0,1693086857.0,570.0,1174058.0526315789,2970327.8192982455,0.39526211383259235
대진고등학교,1029629339.0,2606068638.0,792.0,1300037.0441919193,3290490.7045454546,0.3950891100819886
창동중학교,687373213.0,1740165334.0,72.0,9546850.180555556,24168962.972222224,0.39500454328668977
신묵초등학교,1516708332.0,3840184540.0,1620.0,936239.7111111111,2370484.283950617,0.39495714755416417
어린이대공원역,12000348599.0,30418897522.0,5184.0,2314882.059992284,5867842.886188271,0.3945030746206674
동화동 골목형상점가,1820710394.0,4615324422.0,942.0,1932813.5817409765,4899495.140127389,0.39449239696372523
상봉역 4번,2271585138.0,5759067400.0,1908.0,1190558.248427673,3018379.1404612157,0.39443628286065907
"신월7동 골목시장(약수시장, 우성상가)",98869503.0,251028063.0,120.0,823912.525,2091900.525,0.39385836714200356
삼선중학교,1071841090.0,2722136931.0,828.0,1294494.0700483092,3287604.9891304346,0.3937498800276187
강동구립 천호도서관,590004490.0,1500098405.0,1164.0,506876.7096219931,1288744.33419244,0.39331052418524504
상계백병원,1352698845.0,3441975455.0,552.0,2450541.3858695654,6235462.780797102,0.39300072376605605
삼각지역 3번,223968321.0,570040023.0,174.0,1287174.2586206896,3276092.0862068967,0.3928992912134522
까치산시장,4305438285.0,10979416773.0,1584.0,2718079.725378788,6931449.982954546,0.3921372486367132
천호역 6번,1595549035.0,4071410278.0,1584.0,1007291.057449495,2570334.7714646463,0.39189099748104533
성내중학교,85916221.0,219359066.0,204.0,421157.9460784314,1075289.5392156863,0.3916693418087402
동대문역사문화공원역,25420625355.0,64911209457.0,6300.0,4035019.8976190477,10303366.58047619,0.39162150216658226
영등포전통시장,1497539553.0,3826754526.0,732.0,2045819.06147541,5227806.729508197,0.3913341038274897
성수동카페거리,10255274399.0,26265462353.0,4470.0,2294244.8319910513,5875942.360850112,0.39044713019600275
월드순복음교회,1258221228.0,3222585664.0,798.0,1576718.3308270676,4038327.8997493736,0.39043841163193355
수유역 2번,886751065.0,2272685537.0,780.0,1136860.3397435897,2913699.4064102564,0.3901776337128158
구로보건소,2713269331.0,6955540806.0,2682.0,1011658.9601043997,2593415.6621923936,0.39008747222925866
화랑대철도공원,294044822.0,754341036.0,312.0,942451.3525641026,2417759.730769231,0.3898035609453441
대치사거리,6386520024.0,16387744884.0,1980.0,3225515.1636363636,8276638.83030303,0.3897131709827513
면목5동주민센터,487557567.0,1251249990.0,450.0,1083461.26,2780555.533333333,0.38965640031693427
시립대앞사거리,800632555.0,2054777596.0,642.0,1247091.207165109,3200588.15576324,0.38964438611681257
낙성대역 1번(관악구민 종합체육센터),2036063569.0,5229934494.0,870.0,2340302.9528735634,6011418.95862069,0.38930957382656656
연신내역 4번,2371578411.0,6097494082.0,1536.0,1543996.361328125,3969722.7096354165,0.3889431263247924
동대문중앙새마을금고본점,149373238.0,384479863.0,282.0,529692.3333333334,1363403.7695035462,0.388507311760044
무학봉상점가,1791721157.0,4613260055.0,1146.0,1563456.5069808029,4025532.334205934,0.38838503263176655
인수중학교,6011142.0,15480318.0,96.0,62616.0625,161253.3125,0.38830868978272925
강서구청옆,1654608667.0,4264737755.0,618.0,2677360.302588997,6900870.153721683,0.38797430511644676
문래역 3번,331070475.0,853866528.0,18.0,18392804.166666668,47437029.333333336,0.38773094405686787
"한양대앞상점가(한양시장, 왕십리맛골목)",8996224725.0,23214290847.0,2868.0,3136758.969665272,8094243.670502092,0.3875295947781489
등촌역 1번,623503372.0,1609531653.0,120.0,5195861.433333334,13412763.775,0.3873818640583144
장충단 고개,2921402116.0,7557280056.0,888.0,3289867.2477477477,8510450.513513513,0.38656793110116283
문정초등학교,1275352360.0,3303034548.0,888.0,1436207.6126126125,3719633.5,0.3861153558845549
보문역 8번,1059320806.0,2745255252.0,624.0,1697629.4967948718,4399447.519230769,0.38587333736207347
창신1동주민센터,124663720.0,323102907.0,186.0,670235.0537634408,1737112.4032258065,0.38583286407881184
방배동카페골목,11879144671.0,30806392247.0,2760.0,4304037.924275362,11161736.321376812,0.38560648633423855
송중동주민센터,656630438.0,1703032198.0,486.0,1351091.4362139918,3504181.477366255,0.38556548653110084
용마초등학교,1775958198.0,4606258102.0,1182.0,1502502.7055837563,3897003.470389171,0.38555334040636874
강일동주민센터,2008543524.0,5218335590.0,462.0,4347496.805194805,11295098.67965368,0.38490117957323633
학동사거리,40600259309.0,105719526475.0,9714.0,4179561.386555487,10883212.52573605,0.38403746841035025
정릉아리랑시장,535411350.0,1394296215.0,348.0,1538538.3620689656,4006598.3189655175,0.3840011499995358
전농로터리시장,921055768.0,2398901683.0,546.0,1686915.326007326,4393592.826007326,0.38394894402181295
가산초등학교(세일중학교),1744042393.0,4549717203.0,1326.0,1315265.7564102565,3431159.278280543,0.38332984561106576
수족관거리,98419553.0,257036908.0,150.0,656130.3533333334,1713579.3866666667,0.38290047046473186
강서새말어린이공원,51114226.0,133495460.0,96.0,532439.8541666666,1390577.7083333333,0.38289111854440594
약수시장,3438003808.0,9006693239.0,882.0,3897963.501133787,10211670.339002268,0.38171654310519365
답십리 건축자재시장,33991995.0,89118439.0,72.0,472111.0416666667,1237756.0972222222,0.3814249372119276
석촌고분역 1번,3896811284.0,10223353307.0,1326.0,2938771.707390649,7709919.53770739,0.38116762347749705
상일여고(상일초등학교),8994218865.0,23631990709.0,4008.0,2244066.583083832,5896205.266716567,0.3805950575960003
서울숲역 1번,256360841.0,674147848.0,390.0,657335.4897435898,1728584.2256410257,0.3802739143357764
우장산역 4번,3689124256.0,9703654497.0,1782.0,2070215.6318742984,5445372.893939394,0.38017885500153953
고속터미널(고속터미널역),8660560311.0,22808684445.0,5358.0,1616379.304031355,4256939.986002239,0.3797045082492043
이수역 9번,1496361742.0,3944241649.0,984.0,1520692.8272357723,4008375.6595528456,0.37937881984978755
왕십리도선동상점가,10485914228.0,27692069228.0,3732.0,2809730.500535906,7420168.603429796,0.3786612745210634
장평중학교,1629413054.0,4306461964.0,1506.0,1081947.5790172643,2859536.496679947,0.3783646686354432
군자역 4번,355649406.0,940232558.0,558.0,637364.5268817204,1685004.5842293906,0.3782568503653114
문정동 로데오거리 상점가(문정동 로데오거리),1537202710.0,4084581699.0,1278.0,1202819.0219092332,3196073.3169014086,0.3763427501955323
삼호가든사거리,5178030937.0,13759887283.0,780.0,6638501.201282051,17640881.13205128,0.3763134704887684
경희대삼거리,4101270993.0,10911854885.0,2736.0,1499002.5559210526,3988251.0544590643,0.3758546128246096
굽은다리역 2번,739929593.0,1969000776.0,300.0,2466431.9766666666,6563335.92,0.3757893861795004
오금공원(오주중학교),283940015.0,755830110.0,456.0,622675.4714912281,1657522.1710526317,0.37566645102296864
상도역 2번,260331677.0,693728470.0,426.0,611107.2230046948,1628470.5868544602,0.3752645137945686
창신역 4번,329065803.0,879359015.0,252.0,1305816.6785714286,3489519.9007936507,0.3742109848046535
대청초등학교,12635640587.0,33850239563.0,3186.0,3965988.8848085376,10624682.850910231,0.3732806842764973
홍은종합사회복지관,692600983.0,1856389588.0,540.0,1282594.4129629629,3437758.4962962964,0.37309031869015197
서울대입구역 8번,891136688.0,2389599664.0,468.0,1904138.2222222222,5105982.188034188,0.37292300523189226
염창역 2번,805381254.0,2160255499.0,120.0,6711510.45,18002129.158333335,0.3728175923509129
종암아이파크2차,950996312.0,2551197689.0,804.0,1182831.2338308457,3173131.4539800994,0.37276464936465376
개봉초등학교,413272446.0,1109062640.0,516.0,800915.5930232558,2149346.201550388,0.37263219505798156
대흥역 3번,6145071164.0,16508677932.0,2226.0,2760589.022461815,7416297.363881402,0.37223278504262
가산동주민센터,3864202110.0,10384848221.0,1170.0,3302736.846153846,8875938.65042735,0.3721000083743063
낙원시장(낙원지하시장(대일상가)),675760330.0,1818724588.0,78.0,8663593.974358974,23316981.897435896,0.37155726296256575
홍파초등학교,58295646.0,156930752.0,192.0,303623.15625,817347.6666666666,0.37147369305921635
금호사거리,1643267825.0,4427406641.0,462.0,3556856.7640692643,9583131.257575758,0.3711580973345701
증산역 4번,232832128.0,627815145.0,798.0,291769.5839598997,786735.7706766918,0.37086096099194926
논현역 4번,1111107385.0,2996547098.0,1074.0,1034550.637802607,2790081.096834264,0.3707959023042194
경찰병원역,12572871706.0,33917414332.0,4020.0,3127580.0263681593,8437167.744278608,0.3706907485025442
동대문패션타운 관광특구,23166930576.0,62699053188.0,8922.0,2596607.3275050437,7027466.172158709,0.36949410554151607
금호삼성래미안아파트,550801056.0,1491891994.0,582.0,946393.5670103093,2563388.3058419246,0.36919633473145375
본동인정시장(기능상실),52478706.0,142201043.0,96.0,546653.1875,1481260.8645833333,0.36904585854549604
잠실역,44525258635.0,120649903711.0,11484.0,3877155.924329502,10505912.897161268,0.36904512366337267
서울여자간호대학교,864048233.0,2343549749.0,816.0,1058882.638480392,2871997.2414215687,0.36869208062201025
도성초등학교,4293976096.0,11647141072.0,1290.0,3328663.6403100775,9028791.52868217,0.3686721118475004
외대앞역 1번,7245019290.0,19663010475.0,3198.0,2265484.4559099437,6148533.606941839,0.36845931090823975
인수동 우편취급국,262377657.0,712409287.0,774.0,338989.22093023255,920425.4354005168,0.36829623334205636
동대문역 1번,768460539.0,2087418876.0,708.0,1085396.2415254237,2948331.745762712,0.3681391156491583
개롱역,7980090415.0,21688072326.0,2202.0,3624019.262034514,9849260.820163488,0.36794834944520827
신정역 5번,853975928.0,2321142782.0,1038.0,822712.8400770713,2236168.3834296726,0.3679118469671117
미아역,7116702573.0,19351784080.0,3288.0,2164447.2545620436,5885579.099756691,0.3677543395265084
장위전통시장,306388790.0,834079930.0,360.0,851079.9722222222,2316888.6944444445,0.3673374445060679
성동용답상가시장,7767213340.0,21157333690.0,2730.0,2845133.0915750917,7749939.08058608,0.36711683304740655
묘곡초등학교(고덕아이파크아파트),2354959389.0,6428567134.0,1158.0,2033643.6865284974,5551439.666666667,0.3663272607895581
봉천역 1번(관악초등학교),524076692.0,1432187381.0,672.0,779876.0297619047,2131231.2217261903,0.3659274609961111
한강로동땡땡거리(은행나무길),7800891498.0,21340445520.0,3336.0,2338396.7320143883,6397016.043165468,0.36554492223178287
이대역 5번,936738520.0,2563682027.0,630.0,1486886.5396825396,4069336.550793651,0.36538794988400486
용두초등학교,210675171.0,576653435.0,210.0,1003215.1,2745968.738095238,0.3653410492560406
석촌역 6번,964690876.0,2640952187.0,1212.0,795949.5676567657,2179003.454620462,0.36528146202292455
신방화역 8번,451056238.0,1236406864.0,486.0,928099.2551440329,2544047.0452674897,0.3648121432622522
서강대역 1번,3648397994.0,10017418765.0,2280.0,1600174.55877193,4393604.721491228,0.364205398575049
서초3동사거리,18052670298.0,49580163237.0,3102.0,5819687.394584139,15983289.244680852,0.3641107475121804
봉천제일종합시장,74370304.0,204641358.0,90.0,826336.7111111111,2273792.8666666667,0.36341776035321266
문정역 1번,3303684180.0,9109376556.0,906.0,3646450.5298013245,10054499.509933775,0.3626685272796181
바우뫼공원,1259704185.0,3475644617.0,420.0,2999295.6785714286,8275344.326190476,0.3624375688004928
공항시장역 3번,610807882.0,1685467447.0,630.0,969536.3206349206,2675345.153968254,0.36239672447378923
상계중앙시장,991993650.0,2739553977.0,1260.0,787296.5476190476,2174249.188095238,0.36210042157530375
떡전교사거리,319433642.0,882534249.0,504.0,633796.9087301587,1751060.017857143,0.36195041989809507
서울교통공사,661953391.0,1830683993.0,204.0,3244869.56372549,8973941.142156864,0.36158801493382586
강동구청역,11518488502.0,31855306853.0,4338.0,2655253.2277547256,7343316.471415399,0.3615877428258154
"숙대입구역(남영역, 남영동)",5883856401.0,16283098999.0,1806.0,3257949.280730897,9016112.402547065,0.3613474561176191
불광역 3번,1052325577.0,2912644071.0,396.0,2657387.8207070706,7355161.795454546,0.3612956308247799
미아사거리,1596124651.0,4422480507.0,1188.0,1343539.2685185184,3722626.6893939395,0.36091163058234366
동묘앞역 2번,683347899.0,1894749505.0,702.0,973430.0555555555,2699073.368945869,0.3606534252663652
송정역,4458014693.0,12363828746.0,1602.0,2782780.707240949,7717745.784019975,0.36056910723891067
효창공원앞역 2번,1115486784.0,3095664929.0,516.0,2161796.093023256,5999350.6375969,0.36033834719972047
KT금천빌딩(금천구시설관리공단),734667455.0,2041664069.0,426.0,1724571.4906103287,4792638.659624414,0.35983757864722454
서교동(홍대),13944061454.0,38784467086.0,5532.0,2520618.484092552,7010930.420462762,0.3595269576111664
노량진초등학교,1158002674.0,3221780459.0,372.0,3112910.4139784947,8660700.15860215,0.3594294175958313
대조시장,820575461.0,2284336568.0,1602.0,512219.3888888889,1425927.9450686642,0.35921828354673524
도림시장,12688911.0,35351049.0,36.0,352469.75,981973.5833333334,0.3589401547886174
신성시장(신성골목시장),794719911.0,2214254230.0,372.0,2136343.8467741935,5952296.317204301,0.3589108695075181
보문역 4번,533278428.0,1489159012.0,480.0,1110996.725,3102414.6083333334,0.35810710857787165
평창동서측,542218382.0,1516785369.0,600.0,903697.3033333333,2527975.615,0.35747864732996376
중구청(퇴계로4가),1683252946.0,4713748897.0,846.0,1989660.692671395,5571807.206855792,0.3570943176611048
쌍문초등학교,271703059.0,761779024.0,570.0,476672.0333333333,1336454.4280701755,0.3566691264000989
만리재,341212964.0,957881858.0,552.0,618139.4275362319,1735293.2210144927,0.3562161253501891
방배동사이길,976573022.0,2742189762.0,342.0,2855476.67251462,8018098.719298245,0.356128899441205
성신여대입구역 7번,1092685208.0,3070321715.0,624.0,1751098.0897435897,4920387.363782051,0.3558862260790805
대왕초등학교(세곡동사거리서남측),1192435213.0,3352674610.0,372.0,3205471.0026881723,9012566.155913979,0.3556668486238812
경희대학교(경희대),14793487551.0,41606594630.0,5598.0,2642638.004823151,7432403.470882458,0.3555563170347354
새남터성지,195925887.0,552103408.0,354.0,553462.9576271187,1559614.1468926554,0.3548717217844089
흑리단길,2213558883.0,6260075749.0,996.0,2222448.6777108433,6285216.615461848,0.3535993767093951
가오리역 2번,920357584.0,2606904467.0,582.0,1581370.4192439863,4479217.297250859,0.35304614942761536
신촌역 6번,234326845.0,664787935.0,132.0,1775203.371212121,5036272.234848484,0.35248360065379347
자양4동주민센터,1056144061.0,2997524019.0,1188.0,889010.1523569024,2523168.366161616,0.3523388150705591
천호공원(해공체육문화센터),2490545121.0,7072697298.0,1554.0,1602667.388030888,4551285.262548262,0.3521351213071526
강남역,131691331459.0,374418624845.0,23832.0,5525819.547625042,15710751.294268211,0.35172217064126265
서초동성당,952299917.0,2714584101.0,366.0,2601912.341530055,7416896.450819672,0.3508087727505629
국제신학대학원대학교(남서울중학교),493081529.0,1407301840.0,366.0,1347217.2923497267,3845086.9945355193,0.3503736831609628
대흥역 2번,3542169768.0,10117614576.0,2316.0,1529434.2694300518,4368572.787564767,0.3500992987420556
홍연시장,193579047.0,552995911.0,342.0,566020.6052631579,1616947.1081871346,0.35005511460282746
남영동 먹자골목,24520597027.0,70255987002.0,3690.0,6645148.245799458,19039562.873170733,0.3490178997314771
가오리역 1번,628745016.0,1804103944.0,522.0,1204492.367816092,3456137.8237547893,0.34850819881584383
숭실대입구역 1번,2680180606.0,7693271528.0,1212.0,2211370.136963696,6347583.768976898,0.3483798272614407
장한평역(장한평),18849226439.0,54113632323.0,5916.0,3186143.7523664637,9146996.673935091,0.3483267640673325
신노량진시장(기능상실),254500009.0,730943685.0,216.0,1178240.7824074074,3383998.5416666665,0.34818005028663734
영등포유통상가,1687051019.0,4846459402.0,312.0,5407214.804487179,15533523.724358974,0.34809969073583913
봉천중앙시장,1153933571.0,3316063320.0,468.0,2465670.0235042735,7085605.384615385,0.3479829724723109
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",223954084.0,643713883.0,240.0,933142.0166666667,2682141.1791666667,0.34790935835696435
KB국민은행 서강지점,942458946.0,2709055192.0,234.0,4027602.3333333335,11577158.94017094,0.34789211706839235
독산동,12239267453.0,35214123647.0,4752.0,2575603.420244108,7410379.555345118,0.3475670039581605
상월곡역 1번,1699530047.0,4892631354.0,1398.0,1215686.7288984263,3499736.30472103,0.3473652364203853
신길6동주민센터,2327050546.0,6711946002.0,684.0,3402120.6812865497,9812786.55263158,0.3467028109741339
가락시장역,16086555875.0,46421897037.0,4776.0,3368206.8414991624,9719827.68781407,0.3465294807357487
KB국민은행 종암동지점,450980814.0,1308562269.0,216.0,2087874.138888889,6058158.652777778,0.3446384055874073
아현역 2번,939266871.0,2728684636.0,618.0,1519849.3058252428,4415347.307443365,0.34421965023297035
오!도봉거리 상점가,236783790.0,689374414.0,420.0,563770.9285714285,1641367.6523809524,0.34347632460870525
"이화여대(이대역, 이대)",6012070549.0,17526224754.0,3732.0,1610951.3796891747,4696201.702572348,0.34303283413205504
신당역,14689142619.0,42846990695.0,5700.0,2577042.564736842,7517015.911403509,0.3428278714732267
수유중앙골목시장(수유중앙시장),729384293.0,2129022490.0,810.0,900474.4358024691,2628422.827160494,0.3425911639853086
답십리사거리,5506392404.0,16106853147.0,1122.0,4907658.1140819965,14355484.088235294,0.34186643124796845
후암동주민센터,4492740586.0,13143828564.0,2466.0,1821873.7169505272,5330019.693430657,0.34181369333325706
성신여대입구역 4번,1969537582.0,5767243958.0,612.0,3218198.663398693,9423601.238562092,0.34150412161218996
우리은행응암동지점,1046980379.0,3066894105.0,342.0,3061346.1374269007,8967526.622807018,0.341381326891298
장충초등학교,1921346442.0,5633499990.0,684.0,2808986.0263157897,8236111.096491228,0.34105732589164345
연가초등학교,109953517.0,323148559.0,324.0,339362.7067901235,997372.0956790124,0.340256869287169
독립문역 1번,1126450561.0,3310650923.0,216.0,5215048.893518519,15327087.606481481,0.34025047859145735
상도역 5번,4225211081.0,12423737155.0,2160.0,1956116.2412037037,5751730.164351852,0.3400917959134012
신서초등학교,1170938528.0,3444605308.0,840.0,1393974.438095238,4100720.6047619046,0.3399340195175708
개포고등학교,2922155660.0,8631047742.0,582.0,5020886.013745705,14829978.93814433,0.3385632599134336
공군호텔,4789967694.0,14165047777.0,1176.0,4073101.7806122447,12045108.653911564,0.33815400903748044
삼양골목시장(삼양시장),1411173329.0,4173925761.0,762.0,1851933.502624672,5477592.862204724,0.3380925799365218
약수역 7번,1120136124.0,3329424116.0,246.0,4553398.87804878,13534244.373983739,0.3364353969255625
대림상가(청계상가),158251699.0,470609655.0,294.0,538271.0850340136,1600713.112244898,0.3362695544357244
효창공원앞역 5번,3214463073.0,9559408887.0,1380.0,2329321.0673913043,6927107.889130435,0.3362616989185808
방배아이파크아파트,1057417288.0,3145023042.0,498.0,2123327.887550201,6315307.3132530125,0.3362192498683766
가리봉파출소,370785860.0,1106146291.0,624.0,594208.108974359,1772670.3381410257,0.33520508364657164
송중초등학교,639953493.0,1913602631.0,918.0,697117.0947712419,2084534.4564270154,0.33442339733070736
장훈고등학교,1559224526.0,4665195503.0,420.0,3712439.3476190474,11107608.34047619,0.33422490547230554
월곡역,6270537176.0,18769488777.0,2370.0,2645796.276793249,7919615.517721519,0.33408140469355097
경수초등학교,5621060411.0,16843591261.0,3288.0,1709568.2515206812,5122746.733880779,0.3337210173233733
양평역 2번,2969636736.0,8921598587.0,1380.0,2151910.6782608693,6464926.51231884,0.3328592636220117
열정도,3753382156.0,11298503808.0,624.0,6015035.506410256,18106576.615384616,0.3322016985419243
서울과학기술대,1971123075.0,5942229076.0,1044.0,1888048.9224137932,5691790.302681993,0.33171442059700224
양화초등학교,137633881.0,415300525.0,306.0,449783.9248366013,1357191.2581699346,0.3314079147865272
명동(명동거리),49418234194.0,149240944710.0,9882.0,5000833.251770897,15102301.630236793,0.3311305371996128
청구역 1번,837097561.0,2528048614.0,654.0,1279965.6896024465,3865517.758409786,0.33112399673181286
명지대학교교회,2256970729.0,6816108105.0,2490.0,906413.9473895582,2737392.813253012,0.33112308288426123
공항시장역 1번,2210513751.0,6686164436.0,1098.0,2013218.3524590165,6089402.947176685,0.3306101386166986
응암1동주민센터,1206467069.0,3650985606.0,300.0,4021556.8966666665,12169952.02,0.3304496920002374
송정체육공원,439191865.0,1329311998.0,744.0,590311.6465053763,1786709.6747311829,0.33039035656097343
신논현역,53649377547.0,162383031351.0,13224.0,4056970.4739110707,12279418.583711434,0.330387831170819
가인초등학교,1008955227.0,3054004234.0,234.0,4311774.474358974,13051300.145299146,0.3303712600550376
인사동,23862837186.0,72334404415.0,7758.0,3075900.6426914153,9323846.92124259,0.32989608995870234
난향초등학교,138126985.0,419049788.0,222.0,622193.6261261262,1887611.6576576577,0.3296195081239368
정원여중,120028938.0,364376796.0,102.0,1176754.294117647,3572321.529411765,0.3294088408417752
청담사거리(청담동명품거리),27036523552.0,82231718937.0,7098.0,3809034.0309946463,11585195.680050718,0.32878460892582617
금천세무서,70823629.0,215639151.0,264.0,268271.32196969696,816814.9659090909,0.32843585532387853
용강동 상점가,12116528172.0,36989129396.0,2286.0,5300318.535433071,16180721.52055993,0.3275699744722913
세검정초등학교,504709667.0,1541239089.0,558.0,904497.6111111111,2762077.2204301073,0.32747006652126254
영서중학교,42237960.0,129019607.0,48.0,879957.5,2687908.4791666665,0.32737628785367484
화양사거리,2233329739.0,6826467919.0,2190.0,1019785.2689497716,3117108.6388127855,0.32715743566068894
당산역,18683116395.0,57150427507.0,4530.0,4124308.2549668876,12615988.41214128,0.3269112272644264
영등포구청역 6번,1387132440.0,4247396547.0,1062.0,1306151.0734463276,3999431.7768361582,0.3265841615329636
영천시장입구,224851606.0,689154095.0,144.0,1561469.486111111,4785792.326388889,0.3262718855352662
영동전통시장,8440383632.0,25897228620.0,2640.0,3197115.012121212,9809556.295454545,0.32591841219186024
신용산역(용산역),32104702721.0,98574819309.0,12060.0,2662081.485986733,8173699.776865671,0.3256886793813154
송정역 3번,3162098732.0,9710345793.0,1938.0,1631629.8926728587,5010498.345201238,0.32564223761006494
신정2동 골목시장(오목교중앙시장),47520459.0,145955939.0,174.0,273106.0862068966,838827.235632184,0.32558085217758764
뚝섬역,20758526394.0,63852104408.0,7332.0,2831222.912438625,8708688.544462629,0.32510324579684763
서울축산농협 독산역지점(독산파출소),766857534.0,2359473538.0,570.0,1345364.0947368422,4139427.2596491226,0.32501213582163097
남구로역 2번,2668068843.0,8216853232.0,3138.0,850245.0105162524,2618500.073932441,0.32470688810764925
구로시장,445944822.0,1374441649.0,990.0,450449.3151515151,1388324.897979798,0.32445525957719284
보라매공원,18976722035.0,58538064526.0,5418.0,3502532.6753414543,10804367.760428201,0.32417747646185646
금산초등학교(금천고등학교),1264360271.0,3901718201.0,984.0,1284918.974593496,3965160.773373984,0.32405217544310294
성동구보건소,642041165.0,1985158660.0,444.0,1446038.6599099098,4471078.063063063,0.32342057989460654
